,id,ts,target_ts,resource,input_value,predicted_value,actual_value,horizon_seconds,model_version
8168,8126,2026-03-07 05:09:06.771751+00:00,2026-03-07 05:10:06.771751+00,ram,40.359375,49.94974899291992,39.3671875,60,v20260306-_tuned_20260306-181039-0246
8169,8127,2026-03-07 05:09:06.785462+00:00,2026-03-07 05:10:06.785462+00,rps,35.40070801416029,547.1309814453125,35.679286414271715,60,v20260306-_tuned_20260306-181039-0246
8230,8128,2026-03-07 05:09:21.742313+00:00,2026-03-07 05:10:21.742313+00,cpu,0.0077688631180431,0.067232146859169,0.0073251312974169,60,v20260306-_tuned_20260306-181039-0246
8231,8129,2026-03-07 05:09:21.757194+00:00,2026-03-07 05:10:21.757194+00,ram,40.890625,49.990230560302734,39.890625,60,v20260306-_tuned_20260306-181039-0246
8232,8130,2026-03-07 05:09:21.770523+00:00,2026-03-07 05:10:21.770523+00,rps,35.74,548.1300048828125,34.260000000000005,60,v20260306-_tuned_20260306-181039-0246
8170,8131,2026-03-07 05:09:36.754885+00:00,2026-03-07 05:10:36.754885+00,cpu,0.0056416427349149,0.0674444884061813,0.0050303457423802,60,v20260306-_tuned_20260306-181039-0246
8171,8132,2026-03-07 05:09:36.768576+00:00,2026-03-07 05:10:36.768576+00,ram,40.890625,50.01065444946289,39.890625,60,v20260306-_tuned_20260306-181039-0246
8172,8133,2026-03-07 05:09:36.781282+00:00,2026-03-07 05:10:36.781282+00,rps,37.0007400148003,549.1868896484375,33.56,60,v20260306-_tuned_20260306-181039-0246
8233,8134,2026-03-07 05:09:51.749454+00:00,2026-03-07 05:10:51.749454+00,cpu,0.0077792535675025,0.0671607106924057,0.0073147306801897,60,v20260306-_tuned_20260306-181039-0246
8234,8135,2026-03-07 05:09:51.764241+00:00,2026-03-07 05:10:51.764241+00,ram,40.609375,50.0064582824707,39.4375,60,v20260306-_tuned_20260306-181039-0246
8235,8136,2026-03-07 05:09:51.777625+00:00,2026-03-07 05:10:51.777625+00,rps,36.47927041459171,547.7918701171875,35.2,60,v20260306-_tuned_20260306-181039-0246
8173,8137,2026-03-07 05:10:06.757559+00:00,2026-03-07 05:11:06.757559+00,cpu,0.0074897077074571,0.0656153932213783,0.0055766551255701,60,v20260306-_tuned_20260306-181039-0246
8174,8138,2026-03-07 05:10:06.769633+00:00,2026-03-07 05:11:06.769633+00,ram,39.3671875,49.92293167114258,39.4375,60,v20260306-_tuned_20260306-181039-0246
8175,8139,2026-03-07 05:10:06.780146+00:00,2026-03-07 05:11:06.780146+00,rps,35.679286414271715,543.6395874023438,35.24,60,v20260306-_tuned_20260306-181039-0246
8236,8140,2026-03-07 05:10:21.762727+00:00,2026-03-07 05:11:21.762727+00,cpu,0.0073251312974169,0.0658166855573654,0.0058898309111485,60,v20260306-_tuned_20260306-181039-0246
8237,8141,2026-03-07 05:10:21.777305+00:00,2026-03-07 05:11:21.777305+00,ram,39.890625,49.91735458374024,39.8671875,60,v20260306-_tuned_20260306-181039-0246
8238,8142,2026-03-07 05:10:21.790262+00:00,2026-03-07 05:11:21.790262+00,rps,34.260000000000005,544.1209106445312,34.52,60,v20260306-_tuned_20260306-181039-0246
8176,8143,2026-03-07 05:10:36.748854+00:00,2026-03-07 05:11:36.748854+00,cpu,0.0050303457423802,0.0657608583569526,0.007385741800997,60,v20260306-_tuned_20260306-181039-0246
8177,8144,2026-03-07 05:10:36.761965+00:00,2026-03-07 05:11:36.761965+00,ram,39.890625,49.904415130615234,40.328125,60,v20260306-_tuned_20260306-181039-0246
8178,8145,2026-03-07 05:10:36.781783+00:00,2026-03-07 05:11:36.781783+00,rps,33.56,544.6278076171875,32.900000000000006,60,v20260306-_tuned_20260306-181039-0246
8239,8146,2026-03-07 05:10:51.752807+00:00,2026-03-07 05:11:51.752807+00,cpu,0.0073147306801897,0.065170519053936,0.0072860665478194,60,v20260306-_tuned_20260306-181039-0246
8240,8147,2026-03-07 05:10:51.770377+00:00,2026-03-07 05:11:51.770377+00,ram,39.4375,49.86968994140625,41.078125,60,v20260306-_tuned_20260306-181039-0246
8241,8148,2026-03-07 05:10:51.784045+00:00,2026-03-07 05:11:51.784045+00,rps,35.2,542.757568359375,32.85934281314373,60,v20260306-_tuned_20260306-181039-0246
8179,8149,2026-03-07 05:11:06.758801+00:00,2026-03-07 05:12:06.758801+00,cpu,0.0055766551255701,0.065062403678894,0.0069737043826145,60,v20260306-_tuned_20260306-181039-0246
8180,8150,2026-03-07 05:11:06.773836+00:00,2026-03-07 05:12:06.773836+00,ram,39.4375,49.85081100463867,40.0859375,60,v20260306-_tuned_20260306-181039-0246
8181,8151,2026-03-07 05:11:06.787503+00:00,2026-03-07 05:12:06.787503+00,rps,35.24,543.077880859375,33.1,60,v20260306-_tuned_20260306-181039-0246
8242,8152,2026-03-07 05:11:21.754579+00:00,2026-03-07 05:12:21.754579+00,cpu,0.0058898309111485,0.0655023381114006,0.0072266609622678,60,v20260306-_tuned_20260306-181039-0246
8243,8153,2026-03-07 05:11:21.767702+00:00,2026-03-07 05:12:21.767702+00,ram,39.8671875,49.86689376831055,39.8984375,60,v20260306-_tuned_20260306-181039-0246
8244,8154,2026-03-07 05:11:21.782581+00:00,2026-03-07 05:12:21.782581+00,rps,34.52,544.5036010742188,33.42,60,v20260306-_tuned_20260306-181039-0246
8182,8155,2026-03-07 05:11:36.755275+00:00,2026-03-07 05:12:36.755275+00,cpu,0.007385741800997,0.0660697966814041,0.0063762444696403,60,v20260306-_tuned_20260306-181039-0246
8183,8156,2026-03-07 05:11:36.767870+00:00,2026-03-07 05:12:36.76787+00,ram,40.328125,49.893924713134766,40.7421875,60,v20260306-_tuned_20260306-181039-0246
8184,8157,2026-03-07 05:11:36.780719+00:00,2026-03-07 05:12:36.780719+00,rps,32.900000000000006,545.7740478515625,34.3,60,v20260306-_tuned_20260306-181039-0246
8245,8158,2026-03-07 05:11:51.755945+00:00,2026-03-07 05:12:51.755945+00,cpu,0.0072860665478194,0.0671400353312492,0.007429223003786,60,v20260306-_tuned_20260306-181039-0246
8246,8159,2026-03-07 05:11:51.770755+00:00,2026-03-07 05:12:51.770755+00,ram,41.078125,49.95272445678711,40.69140625,60,v20260306-_tuned_20260306-181039-0246
8247,8160,2026-03-07 05:11:51.784227+00:00,2026-03-07 05:12:51.784227+00,rps,32.85934281314373,548.6790771484375,34.87930241395172,60,v20260306-_tuned_20260306-181039-0246
8185,8161,2026-03-07 05:12:06.756149+00:00,2026-03-07 05:13:06.756149+00,cpu,0.0069737043826145,0.0662959069013595,0.0074334768090535,60,v20260306-_tuned_20260306-181039-0246
8186,8162,2026-03-07 05:12:06.769115+00:00,2026-03-07 05:13:06.769115+00,ram,40.0859375,49.91582107543945,39.6875,60,v20260306-_tuned_20260306-181039-0246
8187,8163,2026-03-07 05:12:06.781698+00:00,2026-03-07 05:13:06.781698+00,rps,33.1,546.4410400390625,35.14070281405629,60,v20260306-_tuned_20260306-181039-0246
8248,8164,2026-03-07 05:12:21.749788+00:00,2026-03-07 05:13:21.749788+00,cpu,0.0072266609622678,0.0660044625401496,0.0072870907797654,60,v20260306-_tuned_20260306-181039-0246
8249,8165,2026-03-07 05:12:21.763568+00:00,2026-03-07 05:13:21.763568+00,ram,39.8984375,49.897682189941406,40.07421875,60,v20260306-_tuned_20260306-181039-0246
8250,8166,2026-03-07 05:12:21.777376+00:00,2026-03-07 05:13:21.777376+00,rps,33.42,545.447265625,34.960699213984284,60,v20260306-_tuned_20260306-181039-0246
8189,8167,2026-03-07 05:12:36.746572+00:00,2026-03-07 05:13:36.746572+00,cpu,0.0063762444696403,0.0668968558311462,0.007392894604825,60,v20260306-_tuned_20260306-181039-0246
8190,8168,2026-03-07 05:12:36.762145+00:00,2026-03-07 05:13:36.762145+00,ram,40.7421875,49.9484977722168,41.16015625,60,v20260306-_tuned_20260306-181039-0246
8191,8169,2026-03-07 05:12:36.773224+00:00,2026-03-07 05:13:36.773224+00,rps,34.3,547.8602905273438,35.260705214104284,60,v20260306-_tuned_20260306-181039-0246
8314,8170,2026-03-07 05:12:51.747297+00:00,2026-03-07 05:13:51.747297+00,cpu,0.007429223003786,0.0670145750045776,0.0074966344172502,60,v20260306-_tuned_20260306-181039-0246
8251,8171,2026-03-07 05:12:51.757871+00:00,2026-03-07 05:13:51.757871+00,ram,40.69140625,49.96622085571289,37.78515625,60,v20260306-_tuned_20260306-181039-0246
8252,8172,2026-03-07 05:12:51.768893+00:00,2026-03-07 05:13:51.768893+00,rps,34.87930241395172,547.9246215820312,34.74069481389628,60,v20260306-_tuned_20260306-181039-0246
8255,8173,2026-03-07 05:13:06.755973+00:00,2026-03-07 05:14:06.755973+00,cpu,0.0074334768090535,0.0658955499529838,0.0062817087812578,60,v20260306-_tuned_20260306-181039-0246
8192,8174,2026-03-07 05:13:06.769329+00:00,2026-03-07 05:14:06.769329+00,ram,39.6875,49.91109085083008,37.78515625,60,v20260306-_tuned_20260306-181039-0246
8193,8175,2026-03-07 05:13:06.785185+00:00,2026-03-07 05:14:06.785185+00,rps,35.14070281405629,544.7174072265625,35.11929761404772,60,v20260306-_tuned_20260306-181039-0246
8253,8176,2026-03-07 05:13:21.739880+00:00,2026-03-07 05:14:21.73988+00,cpu,0.0072870907797654,0.066085360944271,0.0067416062021081,60,v20260306-_tuned_20260306-181039-0246
8254,8177,2026-03-07 05:13:21.760205+00:00,2026-03-07 05:14:21.760205+00,ram,40.07421875,49.917091369628906,38.5546875,60,v20260306-_tuned_20260306-181039-0246
8256,8178,2026-03-07 05:13:21.775994+00:00,2026-03-07 05:14:21.775994+00,rps,34.960699213984284,545.0509643554688,35.64,60,v20260306-_tuned_20260306-181039-0246
8194,8179,2026-03-07 05:13:36.758230+00:00,2026-03-07 05:14:36.75823+00,cpu,0.007392894604825,0.0673068612813949,0.0077819685580684,60,v20260306-_tuned_20260306-181039-0246
8195,8180,2026-03-07 05:13:36.772978+00:00,2026-03-07 05:14:36.772978+00,ram,41.16015625,49.98409652709961,38.83984375,60,v20260306-_tuned_20260306-181039-0246
8315,8181,2026-03-07 05:13:36.785743+00:00,2026-03-07 05:14:36.785743+00,rps,35.260705214104284,548.154541015625,36.17927641447171,60,v20260306-_tuned_20260306-181039-0246
8257,8182,2026-03-07 05:13:51.754873+00:00,2026-03-07 05:14:51.754873+00,cpu,0.0074966344172502,0.0635261610150337,0.0079330276105815,60,v20260306-_tuned_20260306-181039-0246
8258,8183,2026-03-07 05:13:51.769860+00:00,2026-03-07 05:14:51.76986+00,ram,37.78515625,49.79067611694336,38.9375,60,v20260306-_tuned_20260306-181039-0246
8259,8184,2026-03-07 05:13:51.782934+00:00,2026-03-07 05:14:51.782934+00,rps,34.74069481389628,538.0656127929688,35.96,60,v20260306-_tuned_20260306-181039-0246
8316,8185,2026-03-07 05:14:06.762486+00:00,2026-03-07 05:15:06.762486+00,cpu,0.0062817087812578,0.0627669543027877,0.0075811492812514,60,v20260306-_tuned_20260306-181039-0246
8317,8186,2026-03-07 05:14:06.777585+00:00,2026-03-07 05:15:06.777585+00,ram,37.78515625,49.71314239501953,39.03125,60,v20260306-_tuned_20260306-181039-0246
8318,8187,2026-03-07 05:14:06.793074+00:00,2026-03-07 05:15:06.793074+00,rps,35.11929761404772,536.2532348632812,35.94071881437629,60,v20260306-_tuned_20260306-181039-0246
