"id","ts","target_ts","resource","input_value","predicted_value","actual_value","horizon_seconds","model_version"
715,"2026-02-28 13:29:21.526571+00","2026-02-28 13:30:21.525964+00","cpu","0.25666868227892325","0.12130934000015259","0.1832005147497045",60,"v0.0.0_placeholder"
716,"2026-02-28 13:29:21.557718+00","2026-02-28 13:30:21.557161+00","ram","66.3046875","0.522193431854248","70.45703125",60,"v0.0.0_placeholder"
717,"2026-02-28 13:29:21.58735+00","2026-02-28 13:30:21.586705+00","rps","2232.54","0.28605949878692627","2053.62",60,"v0.0.0_placeholder"
718,"2026-02-28 13:29:36.513057+00","2026-02-28 13:30:36.51255+00","cpu","0.21635357449893347","0.12337058782577515","0.24127861032546807",60,"v0.0.0_placeholder"
719,"2026-02-28 13:29:36.539963+00","2026-02-28 13:30:36.539433+00","ram","66.3046875","0.521096408367157","73.62109375",60,"v0.0.0_placeholder"
720,"2026-02-28 13:29:36.567135+00","2026-02-28 13:30:36.566667+00","rps","2251.5600000000004","0.28725388646125793","2251.7000000000003",60,"v0.0.0_placeholder"
721,"2026-02-28 13:29:51.662215+00","2026-02-28 13:30:51.661522+00","cpu","0.2678707422546062","0.1227569580078125","0.1688636086061645",60,"v0.0.0_placeholder"
722,"2026-02-28 13:29:51.701543+00","2026-02-28 13:30:51.701068+00","ram","66.35546875","0.5214229822158813","73.62109375",60,"v0.0.0_placeholder"
723,"2026-02-28 13:29:51.739403+00","2026-02-28 13:30:51.738784+00","rps","2249.22","0.28689831495285034","2362.32",60,"v0.0.0_placeholder"
724,"2026-02-28 13:30:06.57989+00","2026-02-28 13:31:06.579344+00","cpu","0.257501456393854","0.10195052623748779","0.23831336444453785",60,"v0.0.0_placeholder"
725,"2026-02-28 13:30:06.611656+00","2026-02-28 13:31:06.611237+00","ram","68.13671875","0.5324967503547668","76.0703125",60,"v0.0.0_placeholder"
726,"2026-02-28 13:30:06.64959+00","2026-02-28 13:31:06.649008+00","rps","2155.56","0.2748420834541321","2368.7400000000002",60,"v0.0.0_placeholder"
727,"2026-02-28 13:30:21.490492+00","2026-02-28 13:31:21.490041+00","cpu","0.24380412516179858","0.07789891958236694","0.19350083780095426",60,"v0.0.0_placeholder"
728,"2026-02-28 13:30:21.516793+00","2026-02-28 13:31:21.516406+00","ram","70.45703125","0.5452976822853088","76.0703125",60,"v0.0.0_placeholder"
729,"2026-02-28 13:30:21.54872+00","2026-02-28 13:31:21.548344+00","rps","2038.8000000000002","0.2609054446220398","2291.58",60,"v0.0.0_placeholder"
730,"2026-02-28 13:30:36.514797+00","2026-02-28 13:31:36.514326+00","cpu","0.1832005147497045","0.0794573724269867","0.2348532573885989",60,"v0.0.0_placeholder"
731,"2026-02-28 13:30:36.544349+00","2026-02-28 13:31:36.543889+00","ram","70.45703125","0.5444682240486145","77.04296875",60,"v0.0.0_placeholder"
732,"2026-02-28 13:30:36.57318+00","2026-02-28 13:31:36.572686+00","rps","2053.62","0.26180845499038696","2146.0200000000004",60,"v0.0.0_placeholder"
733,"2026-02-28 13:30:51.519171+00","2026-02-28 13:31:51.5186+00","cpu","0.24127861032546807","0.09052133560180664","0.23242706842635252",60,"v0.0.0_placeholder"
734,"2026-02-28 13:30:51.542732+00","2026-02-28 13:31:51.542258+00","ram","73.62109375","0.5385797023773193","78.12109375",60,"v0.0.0_placeholder"
735,"2026-02-28 13:30:51.566247+00","2026-02-28 13:31:51.565758+00","rps","2251.7000000000003","0.2682194709777832","2121.6000000000004",60,"v0.0.0_placeholder"
736,"2026-02-28 13:31:06.516085+00","2026-02-28 13:32:06.51557+00","cpu","0.1688636086061645","0.10820171236991882","0.19752832531547337",60,"v0.0.0_placeholder"
737,"2026-02-28 13:31:06.540502+00","2026-02-28 13:32:06.540001+00","ram","73.62109375","0.5291696786880493","78.69140625",60,"v0.0.0_placeholder"
738,"2026-02-28 13:31:06.570339+00","2026-02-28 13:32:06.569861+00","rps","2362.32","0.27846431732177734","2082.46",60,"v0.0.0_placeholder"
739,"2026-02-28 13:31:21.514047+00","2026-02-28 13:32:21.513436+00","cpu","0.23831336444453785","0.09619840979576111","0.2243993578942571",60,"v0.0.0_placeholder"
740,"2026-02-28 13:31:21.544473+00","2026-02-28 13:32:21.544002+00","ram","76.0703125","0.5355581641197205","77.12109375",60,"v0.0.0_placeholder"
741,"2026-02-28 13:31:21.573564+00","2026-02-28 13:32:21.573094+00","rps","2368.7400000000002","0.271509051322937","2178.86",60,"v0.0.0_placeholder"
742,"2026-02-28 13:31:36.571037+00","2026-02-28 13:32:36.570502+00","cpu","0.19350083780095426","0.08564555644989014","0.2245626460182907",60,"v0.0.0_placeholder"
743,"2026-02-28 13:31:36.614744+00","2026-02-28 13:32:36.614295+00","ram","76.0703125","0.5411747097969055","75.3046875",60,"v0.0.0_placeholder"
744,"2026-02-28 13:31:36.641672+00","2026-02-28 13:32:36.641136+00","rps","2291.58","0.2653942108154297","2085.44",60,"v0.0.0_placeholder"
745,"2026-02-28 13:31:51.531197+00","2026-02-28 13:32:51.530616+00","cpu","0.2348532573885989","0.07247641682624817","0.22912402861179654",60,"v0.0.0_placeholder"
746,"2026-02-28 13:31:51.554867+00","2026-02-28 13:32:51.554265+00","ram","77.04296875","0.5481836795806885","75.27734375",60,"v0.0.0_placeholder"
747,"2026-02-28 13:31:51.58444+00","2026-02-28 13:32:51.583983+00","rps","2146.0200000000004","0.2577633559703827","2015.52",60,"v0.0.0_placeholder"
748,"2026-02-28 13:32:06.538113+00","2026-02-28 13:33:06.53764+00","cpu","0.23242706842635252","0.07086816430091858","0.19809351956142812",60,"v0.0.0_placeholder"
749,"2026-02-28 13:32:06.564074+00","2026-02-28 13:33:06.563586+00","ram","78.12109375","0.5490396618843079","72.63671875",60,"v0.0.0_placeholder"
750,"2026-02-28 13:32:06.600591+00","2026-02-28 13:33:06.60006+00","rps","2121.6000000000004","0.25683146715164185","1983.18",60,"v0.0.0_placeholder"
751,"2026-02-28 13:32:21.565158+00","2026-02-28 13:33:21.564664+00","cpu","0.19752832531547337","0.06993064284324646","0.2416398926972019",60,"v0.0.0_placeholder"
752,"2026-02-28 13:32:21.591666+00","2026-02-28 13:33:21.591105+00","ram","78.69140625","0.5495386123657227","68.2734375",60,"v0.0.0_placeholder"
753,"2026-02-28 13:32:21.620721+00","2026-02-28 13:33:21.620262+00","rps","2082.46","0.25628823041915894","2054.86",60,"v0.0.0_placeholder"
754,"2026-02-28 13:32:36.551541+00","2026-02-28 13:33:36.550934+00","cpu","0.2243993578942571","0.0737711489200592","0.24982527888692233",60,"v0.0.0_placeholder"
755,"2026-02-28 13:32:36.58844+00","2026-02-28 13:33:36.587922+00","ram","77.12109375","0.5474945902824402","64.9296875",60,"v0.0.0_placeholder"
756,"2026-02-28 13:32:36.61603+00","2026-02-28 13:33:36.615604+00","rps","2178.86","0.25851359963417053","2063.28",60,"v0.0.0_placeholder"
757,"2026-02-28 13:32:51.62603+00","2026-02-28 13:33:51.625404+00","cpu","0.2245626460182907","0.0723227858543396","0.1793565365993494",60,"v0.0.0_placeholder"
758,"2026-02-28 13:32:51.656462+00","2026-02-28 13:33:51.656023+00","ram","75.3046875","0.5482654571533203","62.453125",60,"v0.0.0_placeholder"
759,"2026-02-28 13:32:51.687448+00","2026-02-28 13:33:51.686924+00","rps","2085.44","0.25767433643341064","1829.8",60,"v0.0.0_placeholder"
760,"2026-02-28 13:33:06.588932+00","2026-02-28 13:34:06.588379+00","cpu","0.22912402861179654","0.07054838538169861","0.15526176303854816",60,"v0.0.0_placeholder"
761,"2026-02-28 13:33:06.655585+00","2026-02-28 13:34:06.655047+00","ram","75.27734375","0.5492098331451416","60.484375",60,"v0.0.0_placeholder"
762,"2026-02-28 13:33:06.690316+00","2026-02-28 13:34:06.689819+00","rps","2015.52","0.25664615631103516","1006.54",60,"v0.0.0_placeholder"
763,"2026-02-28 13:33:21.513663+00","2026-02-28 13:34:21.513193+00","cpu","0.19809351956142812","0.07179403305053711","0.08373548736853678",60,"v0.0.0_placeholder"
764,"2026-02-28 13:33:21.547924+00","2026-02-28 13:34:21.547436+00","ram","72.63671875","0.5485468506813049","59.421875",60,"v0.0.0_placeholder"
765,"2026-02-28 13:33:21.575174+00","2026-02-28 13:34:21.574809+00","rps","1983.18","0.25736796855926514","645.76",60,"v0.0.0_placeholder"
766,"2026-02-28 13:33:36.500135+00","2026-02-28 13:34:36.499754+00","cpu","0.2416398926972019","0.08683371543884277","0.050881837379229244",60,"v0.0.0_placeholder"
767,"2026-02-28 13:33:36.522929+00","2026-02-28 13:34:36.522453+00","ram","68.2734375","0.5405423641204834","59.28125",60,"v0.0.0_placeholder"
768,"2026-02-28 13:33:36.546107+00","2026-02-28 13:34:36.545613+00","rps","2054.86","0.26608267426490784","325.64",60,"v0.0.0_placeholder"
769,"2026-02-28 13:33:51.512978+00","2026-02-28 13:34:51.512475+00","cpu","0.24982527888692233","0.1038588285446167","0.038501979689452605",60,"v0.0.0_placeholder"
770,"2026-02-28 13:33:51.535782+00","2026-02-28 13:34:51.535283+00","ram","64.9296875","0.5314810872077942","59.28125",60,"v0.0.0_placeholder"
771,"2026-02-28 13:33:51.568736+00","2026-02-28 13:34:51.568205+00","rps","2063.28","0.27594783902168274","327.28",60,"v0.0.0_placeholder"
772,"2026-02-28 13:34:06.469229+00","2026-02-28 13:35:06.468735+00","cpu","0.1793565365993494","0.08211898803710938","0.04076582245348961",60,"v0.0.0_placeholder"
773,"2026-02-28 13:34:06.495748+00","2026-02-28 13:35:06.49526+00","ram","62.453125","0.5430516004562378","58.46875",60,"v0.0.0_placeholder"
774,"2026-02-28 13:34:06.517635+00","2026-02-28 13:35:06.517122+00","rps","1829.8","0.2633507251739502","326.14",60,"v0.0.0_placeholder"
775,"2026-02-28 13:34:21.460599+00","2026-02-28 13:35:21.460087+00","cpu","0.15526176303854816","0.0685712993144989","0.045421724113624155",60,"v0.0.0_placeholder"
776,"2026-02-28 13:34:21.482193+00","2026-02-28 13:35:21.48184+00","ram","60.484375","0.5502620935440063","59.3125",60,"v0.0.0_placeholder"
777,"2026-02-28 13:34:21.502866+00","2026-02-28 13:35:21.50238+00","rps","1006.54","0.25550055503845215","325.90000000000003",60,"v0.0.0_placeholder"
778,"2026-02-28 13:34:36.474024+00","2026-02-28 13:35:36.473464+00","cpu","0.08373548736853678","0.068560391664505","0.0471093379478311",60,"v0.0.0_placeholder"
779,"2026-02-28 13:34:36.497862+00","2026-02-28 13:35:36.497392+00","ram","59.421875","0.5502679347991943","58.55078125",60,"v0.0.0_placeholder"
780,"2026-02-28 13:34:36.521189+00","2026-02-28 13:35:36.520842+00","rps","645.76","0.2554941773414612","324.20000000000005",60,"v0.0.0_placeholder"
781,"2026-02-28 13:34:51.470992+00","2026-02-28 13:35:51.470524+00","cpu","0.050881837379229244","0.2642160654067993","0.04806998150895145",60,"v0.0.0_placeholder"
782,"2026-02-28 13:34:51.494367+00","2026-02-28 13:35:51.493937+00","ram","59.28125","0.689329206943512","59.03515625",60,"v0.0.0_placeholder"
783,"2026-02-28 13:34:51.515489+00","2026-02-28 13:35:51.515055+00","rps","325.64","0.149691641330719","325.06",60,"v0.0.0_placeholder"
784,"2026-02-28 13:35:06.472986+00","2026-02-28 13:36:06.472533+00","cpu","0.038501979689452605","0.26552239060401917","0.04864594399807698",60,"v0.0.0_placeholder"
785,"2026-02-28 13:35:06.498552+00","2026-02-28 13:36:06.498077+00","ram","59.28125","0.6890172362327576","58.609375",60,"v0.0.0_placeholder"
786,"2026-02-28 13:35:06.520968+00","2026-02-28 13:36:06.520482+00","rps","327.28","0.14824971556663513","325.68",60,"v0.0.0_placeholder"
787,"2026-02-28 13:35:21.48791+00","2026-02-28 13:36:21.487549+00","cpu","0.04076582245348961","0.26891595125198364","0.038962766153826434",60,"v0.0.0_placeholder"
788,"2026-02-28 13:35:21.51108+00","2026-02-28 13:36:21.510546+00","ram","58.46875","0.6891285181045532","58.609375",60,"v0.0.0_placeholder"
789,"2026-02-28 13:35:21.531449+00","2026-02-28 13:36:21.530995+00","rps","326.14","0.14626973867416382","328.52",60,"v0.0.0_placeholder"
790,"2026-02-28 13:35:36.475422+00","2026-02-28 13:36:36.474941+00","cpu","0.045421724113624155","0.2744694948196411","0.04199708385025582",60,"v0.0.0_placeholder"
791,"2026-02-28 13:35:36.497501+00","2026-02-28 13:36:36.497148+00","ram","59.3125","0.6882646083831787","58.80078125",60,"v0.0.0_placeholder"
792,"2026-02-28 13:35:36.532114+00","2026-02-28 13:36:36.531579+00","rps","325.90000000000003","0.14099356532096863","331.3",60,"v0.0.0_placeholder"
793,"2026-02-28 13:35:51.47618+00","2026-02-28 13:36:51.47583+00","cpu","0.0471093379478311","0.27620941400527954","0.06110662132426662",60,"v0.0.0_placeholder"
794,"2026-02-28 13:35:51.495047+00","2026-02-28 13:36:51.49468+00","ram","58.55078125","0.6883946657180786","58.8359375",60,"v0.0.0_placeholder"
795,"2026-02-28 13:35:51.513597+00","2026-02-28 13:36:51.513147+00","rps","324.20000000000005","0.140120267868042","332.58",60,"v0.0.0_placeholder"
796,"2026-02-28 13:36:06.473936+00","2026-02-28 13:37:06.473565+00","cpu","0.04806998150895145","0.27770769596099854","0.05395185300529546",60,"v0.0.0_placeholder"
797,"2026-02-28 13:36:06.494127+00","2026-02-28 13:37:06.493705+00","ram","59.03515625","0.6881287097930908","58.8515625",60,"v0.0.0_placeholder"
798,"2026-02-28 13:36:06.521484+00","2026-02-28 13:37:06.521048+00","rps","325.06","0.13863173127174377","326.6",60,"v0.0.0_placeholder"
799,"2026-02-28 13:36:21.518814+00","2026-02-28 13:37:21.518422+00","cpu","0.04864594399807698","0.2769913077354431","0.03949165878846643",60,"v0.0.0_placeholder"
800,"2026-02-28 13:36:21.543453+00","2026-02-28 13:37:21.543109+00","ram","58.609375","0.6885133385658264","58.8515625",60,"v0.0.0_placeholder"
801,"2026-02-28 13:36:21.567342+00","2026-02-28 13:37:21.566873+00","rps","325.68","0.13984131813049316","324.74",60,"v0.0.0_placeholder"
802,"2026-02-28 13:36:36.490571+00","2026-02-28 13:37:36.490027+00","cpu","0.038962766153826434","0.2757807970046997","0.04408220115335834",60,"v0.0.0_placeholder"
803,"2026-02-28 13:36:36.513669+00","2026-02-28 13:37:36.513117+00","ram","58.609375","0.688938558101654","58.26171875",60,"v0.0.0_placeholder"
804,"2026-02-28 13:36:36.543347+00","2026-02-28 13:37:36.542844+00","rps","328.52","0.1414491832256317","322.98",60,"v0.0.0_placeholder"
805,"2026-02-28 13:36:51.51731+00","2026-02-28 13:37:51.516834+00","cpu","0.04199708385025582","0.2748353183269501","0.046456954300595384",60,"v0.0.0_placeholder"
806,"2026-02-28 13:36:51.550794+00","2026-02-28 13:37:51.55028+00","ram","58.80078125","0.6892064809799194","58.52734375",60,"v0.0.0_placeholder"
807,"2026-02-28 13:36:51.583843+00","2026-02-28 13:37:51.583232+00","rps","331.3","0.1425803303718567","325.98",60,"v0.0.0_placeholder"
808,"2026-02-28 13:37:06.461806+00","2026-02-28 13:38:06.461455+00","cpu","0.06110662132426662","0.27414757013320923","0.051235865750877546",60,"v0.0.0_placeholder"
809,"2026-02-28 13:37:06.482465+00","2026-02-28 13:38:06.482027+00","ram","58.8359375","0.6893516778945923","58.0078125",60,"v0.0.0_placeholder"
810,"2026-02-28 13:37:06.506812+00","2026-02-28 13:38:06.506333+00","rps","332.58","0.14330869913101196","327.68",60,"v0.0.0_placeholder"
811,"2026-02-28 13:37:21.459996+00","2026-02-28 13:38:21.459637+00","cpu","0.05395185300529546","0.27601367235183716","0.03672095846642791",60,"v0.0.0_placeholder"
812,"2026-02-28 13:37:21.480037+00","2026-02-28 13:38:21.479685+00","ram","58.8515625","0.6885454058647156","58.0078125",60,"v0.0.0_placeholder"
813,"2026-02-28 13:37:21.505588+00","2026-02-28 13:38:21.505245+00","rps","326.6","0.1405353844165802","327.36",60,"v0.0.0_placeholder"
814,"2026-02-28 13:37:36.4972+00","2026-02-28 13:38:36.496804+00","cpu","0.03949165878846643","0.27724161744117737","0.04957952055100781",60,"v0.0.0_placeholder"
815,"2026-02-28 13:37:36.524855+00","2026-02-28 13:38:36.524473+00","ram","58.8515625","0.6882309317588806","58.265625",60,"v0.0.0_placeholder"
816,"2026-02-28 13:37:36.548074+00","2026-02-28 13:38:36.547692+00","rps","324.74","0.1391322910785675","325.66",60,"v0.0.0_placeholder"
817,"2026-02-28 13:37:51.479611+00","2026-02-28 13:38:51.479155+00","cpu","0.04408220115335834","0.2770511507987976","0.04748366750763406",60,"v0.0.0_placeholder"
818,"2026-02-28 13:37:51.499835+00","2026-02-28 13:38:51.499358+00","ram","58.26171875","0.6883515119552612","59.265625",60,"v0.0.0_placeholder"
819,"2026-02-28 13:37:51.521365+00","2026-02-28 13:38:51.520891+00","rps","322.98","0.13949358463287354","325.26",60,"v0.0.0_placeholder"
820,"2026-02-28 13:38:06.481176+00","2026-02-28 13:39:06.48081+00","cpu","0.046456954300595384","0.2764512896537781","0.0474472579945009",60,"v0.0.0_placeholder"
821,"2026-02-28 13:38:06.50384+00","2026-02-28 13:39:06.503385+00","ram","58.52734375","0.688630223274231","58.6328125",60,"v0.0.0_placeholder"
822,"2026-02-28 13:38:06.524911+00","2026-02-28 13:39:06.524548+00","rps","325.98","0.14041823148727417","326.52",60,"v0.0.0_placeholder"
823,"2026-02-28 13:38:21.457789+00","2026-02-28 13:39:21.45733+00","cpu","0.051235865750877546","0.27467644214630127","0.0385724325653022",60,"v0.0.0_placeholder"
824,"2026-02-28 13:38:21.479178+00","2026-02-28 13:39:21.478722+00","ram","58.0078125","0.6891878843307495","58.6328125",60,"v0.0.0_placeholder"
825,"2026-02-28 13:38:21.499502+00","2026-02-28 13:39:21.499044+00","rps","327.68","0.14265868067741394","326.66",60,"v0.0.0_placeholder"
826,"2026-02-28 13:38:36.486939+00","2026-02-28 13:39:36.486583+00","cpu","0.03672095846642791","0.27425867319107056","0.038276337127846116",60,"v0.0.0_placeholder"
827,"2026-02-28 13:38:36.510198+00","2026-02-28 13:39:36.509719+00","ram","58.0078125","0.6891849637031555","58.28125",60,"v0.0.0_placeholder"
828,"2026-02-28 13:38:36.534088+00","2026-02-28 13:39:36.533631+00","rps","327.36","0.14292320609092712","328.62",60,"v0.0.0_placeholder"
829,"2026-02-28 13:38:51.473593+00","2026-02-28 13:39:51.473229+00","cpu","0.04957952055100781","0.27512508630752563","0.04039672198976501",60,"v0.0.0_placeholder"
830,"2026-02-28 13:38:51.492861+00","2026-02-28 13:39:51.492453+00","ram","58.265625","0.6888039112091064","55.6796875",60,"v0.0.0_placeholder"
831,"2026-02-28 13:38:51.511964+00","2026-02-28 13:39:51.511486+00","rps","325.66","0.14161762595176697","328.26",60,"v0.0.0_placeholder"
832,"2026-02-28 13:39:06.473394+00","2026-02-28 13:40:06.47305+00","cpu","0.04748366750763406","0.27766498923301697","0.048553958409340375",60,"v0.0.0_placeholder"
833,"2026-02-28 13:39:06.497429+00","2026-02-28 13:40:06.496951+00","ram","59.265625","0.6880103349685669","59.22265625",60,"v0.0.0_placeholder"
834,"2026-02-28 13:39:06.519404+00","2026-02-28 13:40:06.518955+00","rps","325.26","0.13843032717704773","328.06",60,"v0.0.0_placeholder"
835,"2026-02-28 13:39:21.481663+00","2026-02-28 13:40:21.4813+00","cpu","0.0474472579945009","0.2765789330005646","0.03457504693973785",60,"v0.0.0_placeholder"
836,"2026-02-28 13:39:21.503185+00","2026-02-28 13:40:21.502837+00","ram","58.6328125","0.6886340975761414","59.22265625",60,"v0.0.0_placeholder"
837,"2026-02-28 13:39:21.525942+00","2026-02-28 13:40:21.525475+00","rps","326.52","0.14034190773963928","327.12",60,"v0.0.0_placeholder"
838,"2026-02-28 13:39:36.47129+00","2026-02-28 13:40:36.470799+00","cpu","0.0385724325653022","0.2763485014438629","0.04788623195522018",60,"v0.0.0_placeholder"
839,"2026-02-28 13:39:36.496209+00","2026-02-28 13:40:36.495727+00","ram","58.6328125","0.688668966293335","58.22265625",60,"v0.0.0_placeholder"
840,"2026-02-28 13:39:36.520222+00","2026-02-28 13:40:36.519667+00","rps","326.66","0.14055860042572021","325.44",60,"v0.0.0_placeholder"
841,"2026-02-28 13:39:51.469504+00","2026-02-28 13:40:51.469046+00","cpu","0.038276337127846116","0.27486521005630493","0.04788162941409822",60,"v0.0.0_placeholder"
842,"2026-02-28 13:39:51.489679+00","2026-02-28 13:40:51.489317+00","ram","58.28125","0.6891596913337708","59.28125",60,"v0.0.0_placeholder"
843,"2026-02-28 13:39:51.508921+00","2026-02-28 13:40:51.508439+00","rps","328.62","0.1424768567085266","325.8",60,"v0.0.0_placeholder"
844,"2026-02-28 13:40:06.474913+00","2026-02-28 13:41:06.474543+00","cpu","0.04039672198976501","0.27030521631240845","0.04851639344262066",60,"v0.0.0_placeholder"
845,"2026-02-28 13:40:06.496162+00","2026-02-28 13:41:06.495643+00","ram","55.6796875","0.6902581453323364","59.5859375",60,"v0.0.0_placeholder"
846,"2026-02-28 13:40:06.521297+00","2026-02-28 13:41:06.52095+00","rps","328.26","0.14773398637771606","325.32",60,"v0.0.0_placeholder"
847,"2026-02-28 13:40:21.482106+00","2026-02-28 13:41:21.481644+00","cpu","0.048553958409340375","0.2747943103313446","0.04872256994596663",60,"v0.0.0_placeholder"
848,"2026-02-28 13:40:21.503193+00","2026-02-28 13:41:21.502719+00","ram","59.22265625","0.6885979771614075","59.5859375",60,"v0.0.0_placeholder"
849,"2026-02-28 13:40:21.525799+00","2026-02-28 13:41:21.52534+00","rps","328.06","0.14142480492591858","326.42",60,"v0.0.0_placeholder"
850,"2026-02-28 13:40:36.467833+00","2026-02-28 13:41:36.467283+00","cpu","0.03457504693973785","0.2765381336212158","0.04840552313801721",60,"v0.0.0_placeholder"
851,"2026-02-28 13:40:36.48942+00","2026-02-28 13:41:36.488986+00","ram","59.22265625","0.6883845925331116","58.34765625",60,"v0.0.0_placeholder"
852,"2026-02-28 13:40:36.511066+00","2026-02-28 13:41:36.510532+00","rps","327.12","0.1398817002773285","324.32000000000005",60,"v0.0.0_placeholder"
853,"2026-02-28 13:40:51.484721+00","2026-02-28 13:41:51.484347+00","cpu","0.04788623195522018","0.2757920026779175","0.03924617411992675",60,"v0.0.0_placeholder"
854,"2026-02-28 13:40:51.511125+00","2026-02-28 13:41:51.51073+00","ram","58.22265625","0.6887645721435547","58.34765625",60,"v0.0.0_placeholder"
855,"2026-02-28 13:40:51.534263+00","2026-02-28 13:41:51.533909+00","rps","325.44","0.14110925793647766","325.06",60,"v0.0.0_placeholder"
856,"2026-02-28 13:41:06.467803+00","2026-02-28 13:42:06.467341+00","cpu","0.04788162941409822","0.2777935862541199","0.046236590802764155",60,"v0.0.0_placeholder"
857,"2026-02-28 13:41:06.48877+00","2026-02-28 13:42:06.488422+00","ram","59.28125","0.6880736351013184","58.97265625",60,"v0.0.0_placeholder"
858,"2026-02-28 13:41:06.508125+00","2026-02-28 13:42:06.507667+00","rps","325.8","0.1384684145450592","323.90000000000003",60,"v0.0.0_placeholder"
859,"2026-02-28 13:41:21.495646+00","2026-02-28 13:42:21.4952+00","cpu","0.04851639344262066","0.27931493520736694","0.04593843230673466",60,"v0.0.0_placeholder"
860,"2026-02-28 13:41:21.517882+00","2026-02-28 13:42:21.517374+00","ram","59.5859375","0.6877076625823975","58.5859375",60,"v0.0.0_placeholder"
861,"2026-02-28 13:41:21.539042+00","2026-02-28 13:42:21.538569+00","rps","325.32","0.13677582144737244","323.2",60,"v0.0.0_placeholder"
862,"2026-02-28 13:41:36.506269+00","2026-02-28 13:42:36.505799+00","cpu","0.04872256994596663","0.2793544828891754","0.03632567923855441",60,"v0.0.0_placeholder"
863,"2026-02-28 13:41:36.529362+00","2026-02-28 13:42:36.528903+00","ram","59.5859375","0.6878799796104431","58.359375",60,"v0.0.0_placeholder"
864,"2026-02-28 13:41:36.553595+00","2026-02-28 13:42:36.55325+00","rps","326.42","0.13708078861236572","270.18",60,"v0.0.0_placeholder"
865,"2026-02-28 13:41:51.468808+00","2026-02-28 13:42:51.468453+00","cpu","0.04840552313801721","0.27748531103134155","0.032786418543909936",60,"v0.0.0_placeholder"
866,"2026-02-28 13:41:51.491458+00","2026-02-28 13:42:51.491024+00","ram","58.34765625","0.6884552240371704","57.9453125",60,"v0.0.0_placeholder"
867,"2026-02-28 13:41:51.513827+00","2026-02-28 13:42:51.513321+00","rps","324.32000000000005","0.1394113004207611","205.14",60,"v0.0.0_placeholder"
868,"2026-02-28 13:42:06.474772+00","2026-02-28 13:43:06.474392+00","cpu","0.03924617411992675","0.27667203545570374","0.016665285265782124",60,"v0.0.0_placeholder"
869,"2026-02-28 13:42:06.4973+00","2026-02-28 13:43:06.496863+00","ram","58.34765625","0.6886032819747925","58.578125",60,"v0.0.0_placeholder"
870,"2026-02-28 13:42:06.520628+00","2026-02-28 13:43:06.520263+00","rps","325.06","0.1402248740196228","75.62",60,"v0.0.0_placeholder"
883,"2026-02-28 13:43:21.464089+00","2026-02-28 13:44:21.463629+00","cpu","0.016665285265782124","0.6483345627784729",NULL,60,"v0.0.0_placeholder"
884,"2026-02-28 13:43:21.484413+00","2026-02-28 13:44:21.48411+00","ram","58.578125","0.665632426738739",NULL,60,"v0.0.0_placeholder"
885,"2026-02-28 13:43:21.50548+00","2026-02-28 13:44:21.505151+00","rps","75.62","0.19885903596878052",NULL,60,"v0.0.0_placeholder"
871,"2026-02-28 13:42:21.465862+00","2026-02-28 13:43:21.465388+00","cpu","0.046236590802764155","0.2782071530818939","6.434999999953561e-05",60,"v0.0.0_placeholder"
872,"2026-02-28 13:42:21.486704+00","2026-02-28 13:43:21.486265+00","ram","58.97265625","0.6879668831825256","58.33203125",60,"v0.0.0_placeholder"
873,"2026-02-28 13:42:21.506126+00","2026-02-28 13:43:21.505686+00","rps","323.90000000000003","0.1379968523979187","11",60,"v0.0.0_placeholder"
886,"2026-02-28 13:43:36.457255+00","2026-02-28 13:44:36.456793+00","cpu","6.434999999953561e-05","0.9613808393478394",NULL,60,"v0.0.0_placeholder"
887,"2026-02-28 13:43:36.479025+00","2026-02-28 13:44:36.478632+00","ram","58.33203125","0.6767280101776123",NULL,60,"v0.0.0_placeholder"
888,"2026-02-28 13:43:36.499727+00","2026-02-28 13:44:36.499373+00","rps","11","0.33514076471328735",NULL,60,"v0.0.0_placeholder"
874,"2026-02-28 13:42:36.468104+00","2026-02-28 13:43:36.467741+00","cpu","0.04593843230673466","0.27799415588378906","0.0001636726546915688",60,"v0.0.0_placeholder"
875,"2026-02-28 13:42:36.493533+00","2026-02-28 13:43:36.493191+00","ram","58.5859375","0.6881280541419983","58.30859375",60,"v0.0.0_placeholder"
876,"2026-02-28 13:42:36.515616+00","2026-02-28 13:43:36.515164+00","rps","323.2","0.13844799995422363","0.1",60,"v0.0.0_placeholder"
889,"2026-02-28 13:43:51.465971+00","2026-02-28 13:44:51.465487+00","cpu","0.0001636726546915688","1.083376169204712",NULL,60,"v0.0.0_placeholder"
890,"2026-02-28 13:43:51.486297+00","2026-02-28 13:44:51.485899+00","ram","58.30859375","0.6362876892089844",NULL,60,"v0.0.0_placeholder"
891,"2026-02-28 13:43:51.5116+00","2026-02-28 13:44:51.511161+00","rps","0.1","0.4094753861427307",NULL,60,"v0.0.0_placeholder"
877,"2026-02-28 13:42:51.453817+00","2026-02-28 13:43:51.453336+00","cpu","0.03632567923855441","0.31826403737068176","0.00016913800569134629",60,"v0.0.0_placeholder"
878,"2026-02-28 13:42:51.474919+00","2026-02-28 13:43:51.47449+00","ram","58.359375","0.6636766791343689","58.30859375",60,"v0.0.0_placeholder"
